imei,first_sent_date,last_sent_date,send_count_total,send_count_ok,send_count_err,last_status,last_http_code,last_txid,last_command,last_days_disconnected,vin_last,empresa_last,patente_last,iccid_last,delivery_status,delivery_note,delivery_checked_at_utc
863457050652567,2026-02-25,2026-02-25,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,3AKJHPDV5PSNM9033,TRANSPORTES VERASAY SPA,NM9033,,,,
863457050603032,2026-02-25,2026-02-25,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,W1T964231P0589201,CONPAX MAQUINARIAS,SDTP84,,,,
863457052209481,2026-02-25,2026-02-25,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,W1T964231R0721705,STOCK,721705,,,,
867162025939117,2026-02-25,2026-02-25,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,WDB964414K0262707,COMPAÑÍA MINERA SANTA LAURA,KXZS11,,,,
863457051068482,2026-02-25,2026-02-25,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,W1T964231P0649229,MAQUINARIAS THM S.A.,649229,,,,
869671070584584,2026-02-25,2026-02-25,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,W1T964231S0812205,100% EQUIPADOS,0812205,,,,
863457051075636,2026-02-25,2026-02-25,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,9536R8262PR037259,CSI,SPPP21,,,,
869671070592637,2026-02-25,2026-02-25,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,3AKJHPDVXPSUD5492,TRANSPORTES GALLARDO LIMITADA,SYPL50,,,,
867162027631704,2026-02-25,2026-02-25,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,WDB964231L0392536,INCOLUR (CM),LXCY-48,,,,
863457051070512,2026-02-25,2026-02-25,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,W1T964231P0648208,EMIN,SWBC-17,,,,
863457051679700,2026-02-25,2026-02-25,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,9BM958164RB343118,GRUPO TRANSPORTES PARRA,343118,,,,
869671070590144,2026-02-25,2026-02-25,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,3ALHCYCY6SDWG0144,100% EQUIPADOS,DWG0144,,,,
869671072167750,2026-02-25,2026-02-25,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,JL6AKE6A2TK000416,STOCK,TK000416,,,,
869671070581911,2026-02-25,2026-02-25,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,W1T964231S0780577,TRANEX,0780577,,,,
863457050975539,2026-02-25,2026-02-25,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,W1T964231P0623055,KOMATSU (CM),SKWF87,,,,
869671070584105,2026-02-25,2026-02-25,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,JL6BHG6A1TK000129,100% EQUIPADOS,K000129,,,,
869671070585284,2026-02-25,2026-02-25,1,1,0,OK,200,"{""status"":""OK"",""code"":200,""data"":""command send successfully""}","AT+GTDAT=gv300w,1,,CMD97,0,,,,FFFF$",15.0,JL6CJH6A3SK007113,100% EQUIPADOS,K007113,,,,
